"time","x_coord","y_coord","latitude","longitude","rainfall"
"2019-09-01 12:00:00",414500,435500,53.8153673162518,-1.77974524155751,1.46176793410342
"2019-09-01 12:00:00",415500,435500,53.815338464464,-1.76455539492808,1.31577646524328
"2019-09-01 12:00:00",416500,435500,53.8153076892648,-1.74936557564058,1.41779444719816
"2019-09-01 12:00:00",417500,435500,53.8152749906623,-1.73417578545891,1.60225484456783
"2019-09-01 12:00:00",418500,435500,53.8152403686648,-1.71898602614691,1.68613391691873
"2019-09-01 12:00:00",408500,436500,53.8244889920968,-1.87085716114545,1.8654266126767
"2019-09-01 12:00:00",409500,436500,53.8244716752505,-1.85566393629797,1.79839282971209
"2019-09-01 12:00:00",410500,436500,53.8244524343259,-1.84047072822102,1.93946812387793
"2019-09-01 12:00:00",411500,436500,53.8244312693281,-1.82527753867989,1.86445508106597
"2019-09-01 12:00:00",412500,436500,53.8244081802625,-1.81008436943984,1.8802125958303
"2019-09-01 12:00:00",413500,436500,53.824383167135,-1.7948912222661,1.63744837089169
"2019-09-01 12:00:00",414500,436500,53.8243562299523,-1.77969809892392,1.3996622817544
"2019-09-01 12:00:00",415500,436500,53.8243273687212,-1.7645050011785,1.38262047436588
"2019-09-01 12:00:00",416500,436500,53.8242965834492,-1.74931193079505,1.57604996927187
"2019-09-01 12:00:00",417500,436500,53.8242638741444,-1.73411888953872,1.69763371659125
"2019-09-01 12:00:00",418500,436500,53.8242292408151,-1.71892587917468,1.72310465433711
"2019-09-01 12:00:00",408500,437500,53.8334779357218,-1.87082951055069,1.98583636819154
"2019-09-01 12:00:00",409500,437500,53.833460613207,-1.85563303272892,2.05123057541168
"2019-09-01 12:00:00",410500,437500,53.8334413659842,-1.84043657168997,2.09797371260053
"2019-09-01 12:00:00",411500,437500,53.8334201940583,-1.82524012920041,2.00086252927934
"2019-09-01 12:00:00",412500,437500,53.8333970974347,-1.8100437070268,1.89637662263678
"2019-09-01 12:00:00",413500,437500,53.8333720761196,-1.79484730693568,1.76228781917605
"2019-09-01 12:00:00",414500,437500,53.8333451301193,-1.77965093069356,1.57579179246555
"2019-09-01 12:00:00",415500,437500,53.8333162594409,-1.76445458006696,1.50979665890787
"2019-09-01 12:00:00",416500,437500,53.8332854640918,-1.74925825682237,1.77903271825743
"2019-09-01 12:00:00",417500,437500,53.83325274408,-1.73406196272624,1.77579525627872
"2019-09-01 12:00:00",418500,437500,53.8332180994141,-1.71886569954504,1.65750443608447
"2019-09-02 12:00:00",408500,430500,53.7705550464844,-1.87102274998763,2.25302234293432
"2019-09-02 12:00:00",409500,430500,53.7705377635981,-1.85584900596003,2.10941937803969
"2019-09-02 12:00:00",410500,430500,53.7705185604069,-1.84067527862952,1.77494294209615
"2019-09-02 12:00:00",411500,430500,53.7704974369157,-1.82550156975363,1.57603420254044
"2019-09-02 12:00:00",412500,430500,53.7704743931299,-1.81032788108989,1.37620079020316
"2019-09-02 12:00:00",413500,430500,53.7704494290555,-1.79515421439582,1.22973668224846
"2019-09-02 12:00:00",414500,430500,53.770422544699,-1.77998057142893,1.04488302735483
"2019-09-02 12:00:00",415500,430500,53.7703937400673,-1.76480695394668,0.889289772492277
"2019-09-02 12:00:00",416500,430500,53.7703630151678,-1.74963336370654,0.815458710085774
"2019-09-02 12:00:00",417500,430500,53.7703303700086,-1.73445980246597,0.780118555244665
"2019-09-02 12:00:00",418500,430500,53.770295804598,-1.71928627198236,0.714797050782361
"2019-09-02 12:00:00",408500,431500,53.7795440712197,-1.8709951892599,2.21836413771766
"2019-09-02 12:00:00",409500,431500,53.7795267826795,-1.85581820283038,1.74778567254908
"2019-09-02 12:00:00",410500,431500,53.7795075732061,-1.84064123311015,1.49889312781221
"2019-09-02 12:00:00",411500,431500,53.7794864428045,-1.82546428185805,1.35759196430702
"2019-09-02 12:00:00",412500,431500,53.7794633914801,-1.81028735083289,1.11977122610066
"2019-09-02 12:00:00",413500,431500,53.7794384192389,-1.79511044179346,0.953957908627791
"2019-09-02 12:00:00",414500,431500,53.7794115260874,-1.77993355649856,0.809105403818367
"2019-09-02 12:00:00",415500,431500,53.7793827120325,-1.76475669670695,0.719684149519764
"2019-09-02 12:00:00",416500,431500,53.7793519770817,-1.74957986417737,0.652492202345972
"2019-09-02 12:00:00",417500,431500,53.7793193212429,-1.73440306066857,0.661791287781346
"2019-09-02 12:00:00",418500,431500,53.7792847445246,-1.71922628793923,0.645130691017558
"2019-09-02 12:00:00",408500,432500,53.7885330824333,-1.8709676135817,1.51868853557667
"2019-09-02 12:00:00",409500,432500,53.7885157882367,-1.85578738299142,1.30936019260268
"2019-09-02 12:00:00",410500,432500,53.7884965724784,-1.84060716912266,1.18780136602053
"2019-09-02 12:00:00",411500,432500,53.7884754351634,-1.82542697373554,1.07706174006574
"2019-09-02 12:00:00",412500,432500,53.7884523762972,-1.81024679859015,0.910889235615825
"2019-09-02 12:00:00",413500,432500,53.7884273958858,-1.79506664544658,0.693689693584749
"2019-09-02 12:00:00",414500,432500,53.7884004939355,-1.77988651606491,0.547157238126637
"2019-09-02 12:00:00",415500,432500,53.7883716704534,-1.76470641220518,0.506422977155037
"2019-09-02 12:00:00",416500,432500,53.788340925447,-1.74952633562744,0.486529344427516
"2019-09-02 12:00:00",417500,432500,53.7883082589241,-1.73434628809169,0.532320555995411
"2019-09-02 12:00:00",418500,432500,53.7882736708932,-1.71916627135793,0.572538432289486
"2019-09-02 12:00:00",408500,433500,53.7975220801264,-1.87094002294212,1.03790518773797
"2019-09-02 12:00:00",409500,433500,53.797504780271,-1.85575654643095,0.99094507319329
"2019-09-02 12:00:00",410500,433500,53.7974855582251,-1.84057308665354,0.969808283596574
"2019-09-02 12:00:00",411500,433500,53.7974644139939,-1.82538964537128,0.932527978946474
"2019-09-02 12:00:00",412500,433500,53.7974413475827,-1.81020622434558,0.717401111761477
"2019-09-02 12:00:00",413500,433500,53.7974163589975,-1.7950228253378,0.447993087726323
"2019-09-02 12:00:00",414500,433500,53.7973894482447,-1.7798394501093,0.320445414057732
"2019-09-02 12:00:00",415500,433500,53.7973606153314,-1.76465610042142,0.30041347946498
"2019-09-02 12:00:00",416500,433500,53.797329860265,-1.7494727780355,0.328439741507346
"2019-09-02 12:00:00",417500,433500,53.7972971830535,-1.73428948471282,0.430859440576578
"2019-09-02 12:00:00",418500,433500,53.7972625837052,-1.71910622221467,0.532669690089946
"2019-09-02 12:00:00",408500,434500,53.8065110643004,-1.87091241733019,0.842410540775385
"2019-09-02 12:00:00",409500,434500,53.8064937587838,-1.85572569313671,0.850319695880524
"2019-09-02 12:00:00",410500,434500,53.8064745304478,-1.84053898568925,0.907538886981291
"2019-09-02 12:00:00",411500,434500,53.8064533792973,-1.82535229675048,0.874231266024738
"2019-09-02 12:00:00",412500,434500,53.8064303053378,-1.81016562808308,0.592631981027446
"2019-09-02 12:00:00",413500,434500,53.8064053085753,-1.79497898144973,0.333839655781882
"2019-09-02 12:00:00",414500,434500,53.8063783890163,-1.77979235861307,0.229278189616196
"2019-09-02 12:00:00",415500,434500,53.8063495466678,-1.76460576133572,0.21182335089266
"2019-09-02 12:00:00",416500,434500,53.8063187815372,-1.7494191913803,0.246894395346968
"2019-09-02 12:00:00",417500,434500,53.8062860936324,-1.73423265050941,0.379741041323435
"2019-09-02 12:00:00",418500,434500,53.806251482962,-1.71904614048561,0.509673441710885
"2019-09-02 12:00:00",408500,435500,53.8155000349568,-1.87088479673496,0.786480752411001
"2019-09-02 12:00:00",409500,435500,53.8154827237765,-1.85569482309648,0.774060728909216
"2019-09-02 12:00:00",410500,435500,53.8154634891476,-1.84050486621626,0.866932266487006
"2019-09-02 12:00:00",411500,435500,53.8154423310749,-1.8253149278583,0.815352444877297
"2019-09-02 12:00:00",412500,435500,53.8154192495639,-1.81012500978655,0.56057071466857
"2019-09-02 12:00:00",413500,435500,53.8153942446207,-1.79493511376497,0.297521385913736
"2019-09-02 12:00:00",414500,435500,53.8153673162518,-1.77974524155751,0.211517759532361
"2019-09-02 12:00:00",415500,435500,53.815338464464,-1.76455539492808,0.190286168609528
"2019-09-02 12:00:00",416500,435500,53.8153076892648,-1.74936557564058,0.244162044400513
"2019-09-02 12:00:00",417500,435500,53.8152749906623,-1.73417578545891,0.378070007927007
"2019-09-02 12:00:00",418500,435500,53.8152403686648,-1.71898602614691,0.505486356682448
"2019-09-02 12:00:00",408500,436500,53.8244889920968,-1.87085716114545,0.880722846191854
"2019-09-02 12:00:00",409500,436500,53.8244716752505,-1.85566393629797,0.832981637357248
"2019-09-02 12:00:00",410500,436500,53.8244524343259,-1.84047072822102,0.886348595963003
"2019-09-02 12:00:00",411500,436500,53.8244312693281,-1.82527753867989,0.777104845510784
"2019-09-02 12:00:00",412500,436500,53.8244081802625,-1.81008436943984,0.617993354749329
"2019-09-02 12:00:00",413500,436500,53.824383167135,-1.7948912222661,0.366684583215796
"2019-09-02 12:00:00",414500,436500,53.8243562299523,-1.77969809892392,0.236191877565992
"2019-09-02 12:00:00",415500,436500,53.8243273687212,-1.7645050011785,0.229191361318545
"2019-09-02 12:00:00",416500,436500,53.8242965834492,-1.74931193079505,0.31557111507447
"2019-09-02 12:00:00",417500,436500,53.8242638741444,-1.73411888953872,0.44578975319609
"2019-09-02 12:00:00",418500,436500,53.8242292408151,-1.71892587917468,0.554255295456863
"2019-09-02 12:00:00",408500,437500,53.8334779357218,-1.87082951055069,0.977673012530273
"2019-09-02 12:00:00",409500,437500,53.833460613207,-1.85563303272892,0.957561685197108
"2019-09-02 12:00:00",410500,437500,53.8334413659842,-1.84043657168997,0.918860507905802
"2019-09-02 12:00:00",411500,437500,53.8334201940583,-1.82524012920041,0.796227610063002
"2019-09-02 12:00:00",412500,437500,53.8333970974347,-1.8100437070268,0.660740649110295
"2019-09-02 12:00:00",413500,437500,53.8333720761196,-1.79484730693568,0.510431471391206
"2019-09-02 12:00:00",414500,437500,53.8333451301193,-1.77965093069356,0.385479171268195
"2019-09-02 12:00:00",415500,437500,53.8333162594409,-1.76445458006696,0.35801075368262
"2019-09-02 12:00:00",416500,437500,53.8332854640918,-1.74925825682237,0.473601120118782
"2019-09-02 12:00:00",417500,437500,53.83325274408,-1.73406196272624,0.559756145466305
"2019-09-02 12:00:00",418500,437500,53.8332180994141,-1.71886569954504,0.5981149306043
"2019-09-03 12:00:00",408500,430500,53.7705550464844,-1.87102274998763,7.1581407551085
"2019-09-03 12:00:00",409500,430500,53.7705377635981,-1.85584900596003,6.86672255102622
"2019-09-03 12:00:00",410500,430500,53.7705185604069,-1.84067527862952,5.98842879093163
"2019-09-03 12:00:00",411500,430500,53.7704974369157,-1.82550156975363,5.55847095090751
"2019-09-03 12:00:00",412500,430500,53.7704743931299,-1.81032788108989,5.16384215763386
"2019-09-03 12:00:00",413500,430500,53.7704494290555,-1.79515421439582,4.98601822573892
"2019-09-03 12:00:00",414500,430500,53.770422544699,-1.77998057142893,4.57969715513224
"2019-09-03 12:00:00",415500,430500,53.7703937400673,-1.76480695394668,4.10540568296824
"2019-09-03 12:00:00",416500,430500,53.7703630151678,-1.74963336370654,3.84067557585602
"2019-09-03 12:00:00",417500,430500,53.7703303700086,-1.73445980246597,3.67874550009565
"2019-09-03 12:00:00",418500,430500,53.770295804598,-1.71928627198236,3.43092012779224
"2019-09-03 12:00:00",408500,431500,53.7795440712197,-1.8709951892599,7.29932040101897
"2019-09-03 12:00:00",409500,431500,53.7795267826795,-1.85581820283038,6.10467453571203
"2019-09-03 12:00:00",410500,431500,53.7795075732061,-1.84064123311015,5.52574369731181
"2019-09-03 12:00:00",411500,431500,53.7794864428045,-1.82546428185805,5.30084477367145
"2019-09-03 12:00:00",412500,431500,53.7794633914801,-1.81028735083289,4.80363664193739
"2019-09-03 12:00:00",413500,431500,53.7794384192389,-1.79511044179346,4.67227930521465
"2019-09-03 12:00:00",414500,431500,53.7794115260874,-1.77993355649856,4.49001652419599
"2019-09-03 12:00:00",415500,431500,53.7793827120325,-1.76475669670695,4.24788588464828
"2019-09-03 12:00:00",416500,431500,53.7793519770817,-1.74957986417737,3.82426044196338
"2019-09-03 12:00:00",417500,431500,53.7793193212429,-1.73440306066857,3.70741535700087
"2019-09-03 12:00:00",418500,431500,53.7792847445246,-1.71922628793923,3.49434596107469
"2019-09-03 12:00:00",408500,432500,53.7885330824333,-1.8709676135817,5.69524219033802
"2019-09-03 12:00:00",409500,432500,53.7885157882367,-1.85578738299142,5.3864058788648
"2019-09-03 12:00:00",410500,432500,53.7884965724784,-1.84060716912266,5.04197697152423
"2019-09-03 12:00:00",411500,432500,53.7884754351634,-1.82542697373554,4.78920321823586
"2019-09-03 12:00:00",412500,432500,53.7884523762972,-1.81024679859015,4.66574992192884
"2019-09-03 12:00:00",413500,432500,53.7884273958858,-1.79506664544658,4.50646847050687
"2019-09-03 12:00:00",414500,432500,53.7884004939355,-1.77988651606491,4.40077607411795
"2019-09-03 12:00:00",415500,432500,53.7883716704534,-1.76470641220518,4.35769281643796
"2019-09-03 12:00:00",416500,432500,53.788340925447,-1.74952633562744,3.87084198382218
"2019-09-03 12:00:00",417500,432500,53.7883082589241,-1.73434628809169,3.67589834456433
"2019-09-03 12:00:00",418500,432500,53.7882736708932,-1.71916627135793,3.55104328700443
"2019-09-03 12:00:00",408500,433500,53.7975220801264,-1.87094002294212,5.24526201469299
"2019-09-03 12:00:00",409500,433500,53.797504780271,-1.85575654643095,5.25944967954985
"2019-09-03 12:00:00",410500,433500,53.7974855582251,-1.84057308665354,4.88103318911129
"2019-09-03 12:00:00",411500,433500,53.7974644139939,-1.82538964537128,4.72459217939939
"2019-09-03 12:00:00",412500,433500,53.7974413475827,-1.81020622434558,4.51020544486696
"2019-09-03 12:00:00",413500,433500,53.7974163589975,-1.7950228253378,4.23888290569269
"2019-09-03 12:00:00",414500,433500,53.7973894482447,-1.7798394501093,4.18431677094817
"2019-09-03 12:00:00",415500,433500,53.7973606153314,-1.76465610042142,4.10894450129263
"2019-09-03 12:00:00",416500,433500,53.797329860265,-1.7494727780355,3.7535065405824
"2019-09-03 12:00:00",417500,433500,53.7972971830535,-1.73428948471282,3.76245128843515
"2019-09-03 12:00:00",418500,433500,53.7972625837052,-1.71910622221467,3.73585033683752
"2019-09-03 12:00:00",408500,434500,53.8065110643004,-1.87091241733019,5.1871698279544
"2019-09-03 12:00:00",409500,434500,53.8064937587838,-1.85572569313671,5.20515786349732
"2019-09-03 12:00:00",410500,434500,53.8064745304478,-1.84053898568925,5.09621259307699
"2019-09-03 12:00:00",411500,434500,53.8064533792973,-1.82535229675048,4.82157610303161
"2019-09-03 12:00:00",412500,434500,53.8064303053378,-1.81016562808308,4.43635756911305
"2019-09-03 12:00:00",413500,434500,53.8064053085753,-1.79497898144973,4.44415461186678
"2019-09-03 12:00:00",414500,434500,53.8063783890163,-1.77979235861307,4.26783572796725
"2019-09-03 12:00:00",415500,434500,53.8063495466678,-1.76460576133572,3.97438053616686
"2019-09-03 12:00:00",416500,434500,53.8063187815372,-1.7494191913803,3.72328102742757
"2019-09-03 12:00:00",417500,434500,53.8062860936324,-1.73423265050941,3.95996710829018
"2019-09-03 12:00:00",418500,434500,53.806251482962,-1.71904614048561,3.8903165029825
"2019-09-03 12:00:00",408500,435500,53.8155000349568,-1.87088479673496,4.85877502286586
"2019-09-03 12:00:00",409500,435500,53.8154827237765,-1.85569482309648,4.75300988687784
"2019-09-03 12:00:00",410500,435500,53.8154634891476,-1.84050486621626,4.91624144047319
"2019-09-03 12:00:00",411500,435500,53.8154423310749,-1.8253149278583,4.57952249359907
"2019-09-03 12:00:00",412500,435500,53.8154192495639,-1.81012500978655,4.40938617569644
"2019-09-03 12:00:00",413500,435500,53.8153942446207,-1.79493511376497,4.32446360770291
"2019-09-03 12:00:00",414500,435500,53.8153673162518,-1.77974524155751,4.16805271817691
"2019-09-03 12:00:00",415500,435500,53.815338464464,-1.76455539492808,3.75173661499399
"2019-09-03 12:00:00",416500,435500,53.8153076892648,-1.74936557564058,3.9107404569474
"2019-09-03 12:00:00",417500,435500,53.8152749906623,-1.73417578545891,4.0634954066869
"2019-09-03 12:00:00",418500,435500,53.8152403686648,-1.71898602614691,3.86467852576612
"2019-09-03 12:00:00",408500,436500,53.8244889920968,-1.87085716114545,4.86501491997202
"2019-09-03 12:00:00",409500,436500,53.8244716752505,-1.85566393629797,4.64904850768852
"2019-09-03 12:00:00",410500,436500,53.8244524343259,-1.84047072822102,4.65281870605647
"2019-09-03 12:00:00",411500,436500,53.8244312693281,-1.82527753867989,4.13350023918206
"2019-09-03 12:00:00",412500,436500,53.8244081802625,-1.81008436943984,4.29672005873697
"2019-09-03 12:00:00",413500,436500,53.824383167135,-1.7948912222661,4.21203161728048
"2019-09-03 12:00:00",414500,436500,53.8243562299523,-1.77969809892392,3.86621419220535
"2019-09-03 12:00:00",415500,436500,53.8243273687212,-1.7645050011785,3.83475721843976
"2019-09-03 12:00:00",416500,436500,53.8242965834492,-1.74931193079505,4.18071252294336
"2019-09-03 12:00:00",417500,436500,53.8242638741444,-1.73411888953872,4.14029506451317
"2019-09-03 12:00:00",418500,436500,53.8242292408151,-1.71892587917468,3.84631800192831
"2019-09-03 12:00:00",408500,437500,53.8334779357218,-1.87082951055069,4.40392481667322
"2019-09-03 12:00:00",409500,437500,53.833460613207,-1.85563303272892,4.44011473999942
"2019-09-03 12:00:00",410500,437500,53.8334413659842,-1.84043657168997,4.19193918944806
"2019-09-03 12:00:00",411500,437500,53.8334201940583,-1.82524012920041,3.74277224617046
"2019-09-03 12:00:00",412500,437500,53.8333970974347,-1.8100437070268,3.65123335005389
"2019-09-03 12:00:00",413500,437500,53.8333720761196,-1.79484730693568,3.81266389733633
"2019-09-03 12:00:00",414500,437500,53.8333451301193,-1.77965093069356,3.7749177803526
"2019-09-03 12:00:00",415500,437500,53.8333162594409,-1.76445458006696,3.7183118128495
"2019-09-03 12:00:00",416500,437500,53.8332854640918,-1.74925825682237,4.24046278526556
"2019-09-03 12:00:00",417500,437500,53.83325274408,-1.73406196272624,3.98357603257074
"2019-09-03 12:00:00",418500,437500,53.8332180994141,-1.71886569954504,3.5133207248624
"2019-09-04 12:00:00",408500,430500,53.7705550464844,-1.87102274998763,5.98472600671848
"2019-09-04 12:00:00",409500,430500,53.7705377635981,-1.85584900596003,6.27357163690051
"2019-09-04 12:00:00",410500,430500,53.7705185604069,-1.84067527862952,5.74896653164433
"2019-09-04 12:00:00",411500,430500,53.7704974369157,-1.82550156975363,5.35742026915194
"2019-09-04 12:00:00",412500,430500,53.7704743931299,-1.81032788108989,4.83953772753167
"2019-09-04 12:00:00",413500,430500,53.7704494290555,-1.79515421439582,4.47400815185183
"2019-09-04 12:00:00",414500,430500,53.770422544699,-1.77998057142893,3.94317386788922
"2019-09-04 12:00:00",415500,430500,53.7703937400673,-1.76480695394668,3.43607497654614
"2019-09-04 12:00:00",416500,430500,53.7703630151678,-1.74963336370654,3.17066805463614
"2019-09-04 12:00:00",417500,430500,53.7703303700086,-1.73445980246597,3.03042169447049
"2019-09-04 12:00:00",418500,430500,53.770295804598,-1.71928627198236,2.83063077454239
"2019-09-04 12:00:00",408500,431500,53.7795440712197,-1.8709951892599,6.57381341800452
"2019-09-04 12:00:00",409500,431500,53.7795267826795,-1.85581820283038,6.07769639253283
"2019-09-04 12:00:00",410500,431500,53.7795075732061,-1.84064123311015,5.70043640514608
"2019-09-04 12:00:00",411500,431500,53.7794864428045,-1.82546428185805,5.33351395477564
"2019-09-04 12:00:00",412500,431500,53.7794633914801,-1.81028735083289,4.52912251129283
"2019-09-04 12:00:00",413500,431500,53.7794384192389,-1.79511044179346,4.06950543992956
"2019-09-04 12:00:00",414500,431500,53.7794115260874,-1.77993355649856,3.66719169186099
"2019-09-04 12:00:00",415500,431500,53.7793827120325,-1.76475669670695,3.34792341321786
"2019-09-04 12:00:00",416500,431500,53.7793519770817,-1.74957986417737,2.97999208323474
"2019-09-04 12:00:00",417500,431500,53.7793193212429,-1.73440306066857,2.89471813196294
"2019-09-04 12:00:00",418500,431500,53.7792847445246,-1.71922628793923,2.73588776952997
"2019-09-04 12:00:00",408500,432500,53.7885330824333,-1.8709676135817,6.23984122296434
"2019-09-04 12:00:00",409500,432500,53.7885157882367,-1.85578738299142,6.30954196047849
"2019-09-04 12:00:00",410500,432500,53.7884965724784,-1.84060716912266,5.81834728883917
"2019-09-04 12:00:00",411500,432500,53.7884754351634,-1.82542697373554,5.10315941799787
"2019-09-04 12:00:00",412500,432500,53.7884523762972,-1.81024679859015,4.37640723026263
"2019-09-04 12:00:00",413500,432500,53.7884273958858,-1.79506664544658,3.70182710221932
"2019-09-04 12:00:00",414500,432500,53.7884004939355,-1.77988651606491,3.31646523270014
"2019-09-04 12:00:00",415500,432500,53.7883716704534,-1.76470641220518,3.17958702017397
"2019-09-04 12:00:00",416500,432500,53.788340925447,-1.74952633562744,2.82732314297901
"2019-09-04 12:00:00",417500,432500,53.7883082589241,-1.73434628809169,2.7245128728709
"2019-09-04 12:00:00",418500,432500,53.7882736708932,-1.71916627135793,2.66141110844302
"2019-09-04 12:00:00",408500,433500,53.7975220801264,-1.87094002294212,7.14028342736092
"2019-09-04 12:00:00",409500,433500,53.797504780271,-1.85575654643095,7.24594270743342
"2019-09-04 12:00:00",410500,433500,53.7974855582251,-1.84057308665354,6.32195613106179
"2019-09-04 12:00:00",411500,433500,53.7974644139939,-1.82538964537128,5.32752363922872
"2019-09-04 12:00:00",412500,433500,53.7974413475827,-1.81020622434558,4.11969531914485
"2019-09-04 12:00:00",413500,433500,53.7974163589975,-1.7950228253378,3.19461084766171
"2019-09-04 12:00:00",414500,433500,53.7973894482447,-1.7798394501093,2.88569476516577
"2019-09-04 12:00:00",415500,433500,53.7973606153314,-1.76465610042142,2.78814662500996
"2019-09-04 12:00:00",416500,433500,53.797329860265,-1.7494727780355,2.58777927170346
"2019-09-04 12:00:00",417500,433500,53.7972971830535,-1.73428948471282,2.66690773978032
"2019-09-04 12:00:00",418500,433500,53.7972625837052,-1.71910622221467,2.70316586459834
"2019-09-04 12:00:00",408500,434500,53.8065110643004,-1.87091241733019,7.64121003792744
"2019-09-04 12:00:00",409500,434500,53.8064937587838,-1.85572569313671,7.64101229127125
