Time,F0010,F0010,F0010
and,mm,m/s,l/s
Date,Mean,Mean,Mean
23/09/2019 00:00,350.81,0.15,186.79
23/09/2019 00:15,350.72,0.14,180.64
23/09/2019 00:30,350.49,0.15,186.77
23/09/2019 00:45,350.04,0.15,187.19
23/09/2019 01:00,349.62,0.14,175.31
23/09/2019 01:15,349.12,0.14,174.98
23/09/2019 01:30,348.54,0.14,176.26
23/09/2019 01:45,348.19,0.14,174.37
23/09/2019 02:00,347.98,0.14,174.44
23/09/2019 02:15,347.83,0.14,178.69
23/09/2019 02:30,347.81,0.14,178.89
23/09/2019 02:45,347.72,0.14,174.48
23/09/2019 03:00,347.52,0.14,173.93
23/09/2019 03:15,347.31,0.14,173.89
23/09/2019 03:30,347.13,0.15,181.94
23/09/2019 03:45,346.89,0.14,175.17
23/09/2019 04:00,346.52,0.14,176.57
23/09/2019 04:15,346.42,0.14,173.2
23/09/2019 04:30,346.22,0.14,173.07
23/09/2019 04:45,346.05,0.14,172.96
23/09/2019 05:00,345.86,0.14,172.83
23/09/2019 05:15,345.74,0.14,172.76
23/09/2019 05:30,345.59,0.14,174.1
23/09/2019 05:45,345.61,0.14,174.72
23/09/2019 06:00,345.59,0.14,172.66
23/09/2019 06:15,345.57,0.13,166.07
23/09/2019 06:30,345.51,0.14,174.05
23/09/2019 06:45,345.45,0.14,172.98
23/09/2019 07:00,345.51,0.14,170.96
23/09/2019 07:15,345.45,0.14,174.21
23/09/2019 07:30,345.5,0.14,172.39
23/09/2019 07:45,345.56,0.14,171.41
23/09/2019 08:00,345.62,0.14,172.67
23/09/2019 08:15,345.64,0.14,178.35
23/09/2019 08:30,345.77,0.14,176.89
23/09/2019 08:45,345.77,0.14,172.77
23/09/2019 09:00,345.58,0.14,169.57
23/09/2019 09:15,345.43,0.14,172.14
23/09/2019 09:30,345.41,0.14,174.18
23/09/2019 09:45,345.23,0.14,174.06
23/09/2019 10:00,345.1,0.14,172.33
23/09/2019 10:15,345.07,0.14,173.96
23/09/2019 10:30,345.22,0.14,172.42
23/09/2019 10:45,345.33,0.14,175.77
23/09/2019 11:00,344.77,0.14,172.12
23/09/2019 11:15,343.01,0.13,162.01
23/09/2019 11:30,340.49,0.13,157.21
23/09/2019 11:45,338.58,0.13,156.05
23/09/2019 12:00,339.73,0.13,156.74
23/09/2019 12:15,341.08,0.13,157.67
23/09/2019 12:30,342.18,0.14,164.73
23/09/2019 12:45,342.82,0.13,164.23
23/09/2019 13:00,344.56,0.14,170.35
23/09/2019 13:15,347.26,0.14,175.52
23/09/2019 13:30,348.65,0.15,186.11
23/09/2019 13:45,349.18,0.14,179.71
23/09/2019 14:00,349.2,0.15,187.53
23/09/2019 14:15,348.73,0.14,176.39
23/09/2019 14:30,348.22,0.14,174.39
23/09/2019 14:45,347.72,0.14,173.13
23/09/2019 15:00,346.41,0.14,170.72
23/09/2019 15:15,345.12,0.14,175.63
23/09/2019 15:30,343.4,0.14,171.02
23/09/2019 15:45,341.17,0.13,158.03
23/09/2019 16:00,339.02,0.13,156.31
23/09/2019 16:15,337.59,0.13,152.35
23/09/2019 16:30,336.83,0.13,153.38
23/09/2019 16:45,336.26,0.13,153.04
23/09/2019 17:00,335.93,0.12,148.09
23/09/2019 17:15,336.51,0.12,148.43
23/09/2019 17:30,337.08,0.13,155.12
23/09/2019 17:45,337.26,0.13,153.65
23/09/2019 18:00,337.73,0.13,152.33
23/09/2019 18:15,338.72,0.13,156.13
23/09/2019 18:30,340.61,0.14,163.75
23/09/2019 18:45,346.71,0.14,178.39
23/09/2019 19:00,352.89,,
23/09/2019 19:15,359.38,,
23/09/2019 19:30,362.39,,
23/09/2019 19:45,363.26,,
23/09/2019 20:00,369.64,0.19,249.39
23/09/2019 20:15,376.01,0.19,268.48
23/09/2019 20:30,391.47,0.23,336.87
23/09/2019 20:45,391.11,0.23,331.14
23/09/2019 21:00,378.96,0.2,277.21
23/09/2019 21:15,371.33,0.18,247.52
23/09/2019 21:30,366.4,0.18,237.86
23/09/2019 21:45,362.19,0.17,224.56
23/09/2019 22:00,358.59,,
23/09/2019 22:15,356.75,,
23/09/2019 22:30,355.72,0.17,212.64
23/09/2019 22:45,354.62,0.15,191.36
23/09/2019 23:00,354.73,0.15,193.81
23/09/2019 23:15,365.45,0.18,244.38
23/09/2019 23:30,365.92,0.18,233.89
23/09/2019 23:45,364.88,0.17,225.08
24/09/2019 00:00,365.8,0.17,231.12
24/09/2019 00:15,364.65,0.18,234.47
24/09/2019 00:30,362.17,0.17,223.78
24/09/2019 00:45,359.59,0.17,220.74
24/09/2019 01:00,356.91,0.16,206.7
24/09/2019 01:15,354.16,0.16,199.54
24/09/2019 01:30,351.86,0.15,186.26
24/09/2019 01:45,350.11,0.14,180.24
24/09/2019 02:00,348.61,0.14,174.64
24/09/2019 02:15,347.59,0.14,173.98
24/09/2019 02:30,346.61,0.14,173.33
24/09/2019 02:45,345.55,0.14,172.63
24/09/2019 03:00,344.55,0.14,171.97
24/09/2019 03:15,344.13,0.14,170.17
24/09/2019 03:30,344.05,0.14,171.64
24/09/2019 03:45,343.99,0.14,171.61
24/09/2019 04:00,344.16,0.14,171.72
24/09/2019 04:15,345.49,0.15,
24/09/2019 04:30,346.36,,
24/09/2019 04:45,348.72,0.16,204.73
24/09/2019 05:00,365.31,0.18,240.57
24/09/2019 05:15,394.53,0.23,331.55
24/09/2019 05:30,384.66,0.22,306.83
24/09/2019 05:45,379.81,0.21,
24/09/2019 06:00,379.46,,
24/09/2019 06:15,379.78,,
24/09/2019 06:30,417.4,0.31,496.74
24/09/2019 06:45,462.13,0.41,730.4
24/09/2019 07:00,479.39,0.45,840.54
24/09/2019 07:15,478.62,0.44,820.94
24/09/2019 07:30,460.51,0.4,707.03
24/09/2019 07:45,443.51,0.37,628.38
24/09/2019 08:00,439.31,0.36,598.37
24/09/2019 08:15,441.7,0.36,606.28
24/09/2019 08:30,447.61,0.37,630.6
24/09/2019 08:45,447.3,0.38,644.87
24/09/2019 09:00,450.03,0.38,653.94
24/09/2019 09:15,473.64,0.44,812.56
24/09/2019 09:30,484.71,0.46,872.21
24/09/2019 09:45,485.41,0.46,860.33
24/09/2019 10:00,483.31,0.46,871.64
24/09/2019 10:15,483.45,0.45,849.98
24/09/2019 10:30,481.69,0.45,834.09
24/09/2019 10:45,481.27,0.44,818.37
24/09/2019 11:00,481.36,0.46,855.98
24/09/2019 11:15,495.92,0.49,942.64
24/09/2019 11:30,491.42,0.48,914.94
24/09/2019 11:45,501.16,0.51,1018.76
24/09/2019 12:00,584.14,0.67,1573.48
24/09/2019 12:15,563.57,0.62,1409.2
24/09/2019 12:30,546.55,0.6,1304.6
24/09/2019 12:45,532.42,0.57,1197.66
24/09/2019 13:00,522.45,0.55,1143.43
24/09/2019 13:15,519.01,0.54,1108.61
24/09/2019 13:30,537.96,0.61,1306.02
24/09/2019 13:45,714.47,1,2996.47
24/09/2019 14:00,816.59,1.2,4131.17
24/09/2019 14:15,725.1,1.04,3130.25
24/09/2019 14:30,669.07,0.9,2476.67
24/09/2019 14:45,648.11,0.86,2277.2
24/09/2019 15:00,628.36,0.81,2080.75
24/09/2019 15:15,617.31,0.79,1979.94
24/09/2019 15:30,616.41,0.77,1936.84
24/09/2019 15:45,612.39,0.77,1920.99
24/09/2019 16:00,601.41,0.76,1845
24/09/2019 16:15,588.66,0.72,1714.33
24/09/2019 16:30,576.69,0.69,1594.33
24/09/2019 16:45,563.94,0.65,1467.31
24/09/2019 17:00,553.64,0.63,1397.06
24/09/2019 17:15,542.46,0.62,1333.63
24/09/2019 17:30,533.14,0.57,1213.07
24/09/2019 17:45,524.13,0.57,1171.41
24/09/2019 18:00,517.64,0.55,1125.74
24/09/2019 18:15,509.86,0.54,1089.37
24/09/2019 18:30,503.47,0.52,1028.21
24/09/2019 18:45,497.85,0.51,989.06
24/09/2019 19:00,493.63,0.49,945.29
24/09/2019 19:15,488.52,0.48,916.85
24/09/2019 19:30,483.84,0.47,889.1
24/09/2019 19:45,480,0.48,885.88
24/09/2019 20:00,477.23,0.46,855.63
24/09/2019 20:15,473.89,0.44,801.86
24/09/2019 20:30,469.83,0.44,791.09
24/09/2019 20:45,467.05,0.43,782.38
24/09/2019 21:00,463.7,0.43,771.07
24/09/2019 21:15,460.89,0.42,743.82
24/09/2019 21:30,459.39,0.42,740.26
24/09/2019 21:45,456.65,0.41,718.34
24/09/2019 22:00,453.99,0.41,710.47
24/09/2019 22:15,452.3,0.39,678.75
24/09/2019 22:30,449.96,0.39,673.73
24/09/2019 22:45,447.91,0.4,682.79
24/09/2019 23:00,446,0.39,659.37
24/09/2019 23:15,444.27,0.37,624.69
24/09/2019 23:30,442.52,0.36,605.73
24/09/2019 23:45,441.18,0.38,633.8
25/09/2019 00:00,441.88,0.38,638.93
25/09/2019 00:15,441.15,0.36,602.44
25/09/2019 00:30,440.12,0.37,624.61
25/09/2019 00:45,438.9,0.36,605.49
25/09/2019 01:00,437.16,0.36,598.9
25/09/2019 01:15,436.2,0.36,598.4
25/09/2019 01:30,434.99,0.34,570.18
25/09/2019 01:45,434.08,0.35,576.79
25/09/2019 02:00,433.14,0.35,577.87
25/09/2019 02:15,432.06,0.35,568.7
25/09/2019 02:30,430.85,0.34,551.52
25/09/2019 02:45,429.7,0.33,544.49
25/09/2019 03:00,428.73,0.34,545.67
25/09/2019 03:15,427.63,0.33,528.01
25/09/2019 03:30,426.92,0.34,545.77
25/09/2019 03:45,426.09,0.33,529.95
25/09/2019 04:00,425.08,0.32,517.69
25/09/2019 04:15,424.13,0.33,531.48
25/09/2019 04:30,423.17,0.32,511.32
25/09/2019 04:45,422.82,0.33,523.44
25/09/2019 05:00,422.21,0.31,501.39
25/09/2019 05:15,421.34,0.31,490.56
25/09/2019 05:30,420.45,0.32,510.4
25/09/2019 05:45,419.8,0.32,507.32
25/09/2019 06:00,419.27,0.31,489.67
25/09/2019 06:15,418.65,0.3,471.03
25/09/2019 06:30,417.64,0.3,477.86
25/09/2019 06:45,416.95,0.3,470.6
25/09/2019 07:00,416.17,0.3,463.24
25/09/2019 07:15,415.56,0.3,472.68
25/09/2019 07:30,414.73,0.3,467.48
25/09/2019 07:45,414.22,0.3,464.68
25/09/2019 08:00,414.78,0.29,453.25
25/09/2019 08:15,416.19,0.31,480.49
25/09/2019 08:30,416.34,0.31,483.31
25/09/2019 08:45,415.84,0.3,463.05
25/09/2019 09:00,415.6,0.3,462.71
25/09/2019 09:15,414.75,0.3,459.85
25/09/2019 09:30,414.28,0.29,457.51
25/09/2019 09:45,413.39,0.29,442.7
25/09/2019 10:00,413.24,0.29,446.76
25/09/2019 10:15,412.69,0.29,450
25/09/2019 10:30,411.94,0.28,434.96
25/09/2019 10:45,411.7,0.3,456.38
25/09/2019 11:00,410.97,0.29,439.56
25/09/2019 11:15,410.33,0.28,437.69
25/09/2019 11:30,410.06,0.29,439.38
25/09/2019 11:45,409.52,0.28,431.5
25/09/2019 12:00,409.2,0.28,431.07
25/09/2019 12:15,408.86,0.28,427.44
25/09/2019 12:30,408.55,0.28,429.2
25/09/2019 12:45,407.66,0.28,429.04
25/09/2019 13:00,406.78,0.28,427.61
25/09/2019 13:15,405.31,0.28,420.26
25/09/2019 13:30,404.49,0.28,422.82
25/09/2019 13:45,404.23,0.27,407.4
25/09/2019 14:00,403.6,0.26,384.52
25/09/2019 14:15,402.81,0.27,399.59
25/09/2019 14:30,402.1,0.26,394.71
25/09/2019 14:45,401.34,0.26,384.79
25/09/2019 15:00,400.6,0.26,385.89
25/09/2019 15:15,399.51,0.25,378.61
25/09/2019 15:30,398.98,0.26,387.88
25/09/2019 15:45,398.58,0.26,382.57
25/09/2019 16:00,397.99,0.26,379.75
25/09/2019 16:15,397.73,0.25,374.51
25/09/2019 16:30,397.35,0.26,379.71
25/09/2019 16:45,396.79,0.26,385.67
25/09/2019 17:00,396.55,0.26,380.96
25/09/2019 17:15,396.28,0.25,367.88
25/09/2019 17:30,395.99,0.25,371.46
25/09/2019 17:45,395.84,0.25,369.32
25/09/2019 18:00,395.56,0.25,372.66
25/09/2019 18:15,395.12,0.25,365.05
25/09/2019 18:30,395,0.25,368.33
25/09/2019 18:45,394.73,0.25,367.03
25/09/2019 19:00,394.31,0.25,362.64
25/09/2019 19:15,393.92,0.24,350.63
25/09/2019 19:30,393.82,0.25,365.97
25/09/2019 19:45,393.69,0.25,363.74
25/09/2019 20:00,393.48,0.24,353.65
25/09/2019 20:15,392.98,0.24,352.71
25/09/2019 20:30,391.5,0.24,348.74
25/09/2019 20:45,389.85,0.23,333.42
25/09/2019 21:00,388.61,0.23,335.9
25/09/2019 21:15,387.9,0.24,340.85
25/09/2019 21:30,387.3,0.24,336.37
25/09/2019 21:45,386.98,0.23,328.4
25/09/2019 22:00,386.87,0.23,332.08
25/09/2019 22:15,388.16,0.24,342.1
25/09/2019 22:30,390.74,0.24,348.85
25/09/2019 22:45,394.33,0.27,391.11
25/09/2019 23:00,412.91,0.32,497.57
25/09/2019 23:15,429.3,0.36,586.09
25/09/2019 23:30,490.89,0.5,971.57
25/09/2019 23:45,534.72,0.59,1250.85
26/09/2019 00:00,511.02,0.54,1087.15
26/09/2019 00:15,472.97,0.43,795.91
26/09/2019 00:30,453.26,0.39,685.2
26/09/2019 00:45,441.31,0.37,621.39
26/09/2019 01:00,437.95,0.35,581.68
26/09/2019 01:15,443.7,0.38,645.83
26/09/2019 01:30,446.67,0.39,671.95
26/09/2019 01:45,448.12,0.4,689.36
26/09/2019 02:00,450.97,0.39,681.05
26/09/2019 02:15,451.43,0.4,687.51
26/09/2019 02:30,449.57,0.38,654.62
26/09/2019 02:45,446.99,0.38,656.18
26/09/2019 03:00,461.9,0.43,769.44
26/09/2019 03:15,611.77,0.76,1916.47
26/09/2019 03:30,641.41,0.85,2245.76
26/09/2019 03:45,574.2,0.7,1626.91
26/09/2019 04:00,539.44,0.6,1289.46
26/09/2019 04:15,536.8,0.6,1272.23
26/09/2019 04:30,534.13,0.59,1243.87
26/09/2019 04:45,538.12,0.61,1298.62
26/09/2019 05:00,552.8,0.63,1399.38
26/09/2019 05:15,559.03,0.65,1445.81
26/09/2019 05:30,558.08,0.65,1449.33
26/09/2019 05:45,557.93,0.65,1451.5
26/09/2019 06:00,551.81,0.65,1421.44
26/09/2019 06:15,545.49,0.63,1365.7
26/09/2019 06:30,537.48,0.59,1265.88
26/09/2019 06:45,530.91,0.58,1219.64
26/09/2019 07:00,525.21,0.55,1146.49
26/09/2019 07:15,519.32,0.53,1086.8
26/09/2019 07:30,513.99,0.53,1066.69
26/09/2019 07:45,508.37,0.52,1035.73
26/09/2019 08:00,502.8,0.5,993.68
26/09/2019 08:15,497.54,0.49,950.06
26/09/2019 08:30,492.45,0.5,955.05
26/09/2019 08:45,489.42,0.48,922
26/09/2019 09:00,487.32,0.49,932.02
26/09/2019 09:15,482.47,0.47,886.73
26/09/2019 09:30,480.75,0.46,854.87
26/09/2019 09:45,478.41,0.45,827.8
26/09/2019 10:00,475.63,0.43,798.67
26/09/2019 10:15,474.67,0.43,789.94
26/09/2019 10:30,472.5,0.42,777.08
26/09/2019 10:45,470.5,0.44,795.94
26/09/2019 11:00,470.2,0.43,779.41
26/09/2019 11:15,469.22,0.44,797.44
26/09/2019 11:30,473.42,0.45,830.29
26/09/2019 11:45,499.86,0.5,990.26
26/09/2019 12:00,569.6,0.69,1581.14
26/09/2019 12:15,546.3,0.62,1357.34
26/09/2019 12:30,520.38,0.56,1149.24
26/09/2019 12:45,521.33,0.57,1171.85
26/09/2019 13:00,535.77,0.61,1301.83
26/09/2019 13:15,532.91,0.59,1249.79
26/09/2019 13:30,538.38,0.62,1321.14
26/09/2019 13:45,548.04,0.64,1388.75
26/09/2019 14:00,548.62,0.64,1397.11
26/09/2019 14:15,544.55,0.62,1353.06
26/09/2019 14:30,542.03,0.59,1277.49
26/09/2019 14:45,536.79,0.58,1244.76
26/09/2019 15:00,530.25,0.56,1180.9
26/09/2019 15:15,525.31,0.56,1155.24
26/09/2019 15:30,521.1,0.55,1127.21
26/09/2019 15:45,517.45,0.53,1090.42
26/09/2019 16:00,514.6,0.54,1097.35
26/09/2019 16:15,510.32,0.52,1045.9
26/09/2019 16:30,506.76,0.53,1049.47
26/09/2019 16:45,502.94,0.51,998.77
26/09/2019 17:00,500.81,0.51,1000.71
26/09/2019 17:15,498.19,0.5,978.7
26/09/2019 17:30,495.87,0.49,956.26
26/09/2019 17:45,493.75,0.48,919.79
26/09/2019 18:00,491.61,0.49,936.08
26/09/2019 18:15,490.25,0.48,925.8
26/09/2019 18:30,487.96,0.49,934.72
26/09/2019 18:45,486.54,0.48,902.2
26/09/2019 19:00,485.39,0.47,891.93
26/09/2019 19:15,483.62,0.47,879.06
26/09/2019 19:30,481.9,0.47,877.01
26/09/2019 19:45,479.6,0.45,844.66
26/09/2019 20:00,477.4,0.44,822.93
26/09/2019 20:15,476.26,0.46,844.44
26/09/2019 20:30,475.1,0.45,832.89
26/09/2019 20:45,473.69,0.43,792.87
26/09/2019 21:00,472.32,0.45,816.91
26/09/2019 21:15,471.82,0.44,807.18
26/09/2019 21:30,470.68,0.43,782.82
26/09/2019 21:45,469.79,0.42,767.54
26/09/2019 22:00,467.38,0.42,766.82
26/09/2019 22:15,463.73,0.42,750.02
26/09/2019 22:30,461.58,0.41,733.91
26/09/2019 22:45,460.03,0.41,723.8
26/09/2019 23:00,458.92,0.41,716.39
26/09/2019 23:15,457.89,0.4,706.64
26/09/2019 23:30,457.72,0.39,690.9
26/09/2019 23:45,456.78,0.41,719.32
27/09/2019 00:00,455.83,0.39,688.88
27/09/2019 00:15,455.42,0.4,697.15
27/09/2019 00:30,454.34,0.4,691.96
27/09/2019 00:45,453.19,0.39,682.84
27/09/2019 01:00,452.23,0.39,671.53
27/09/2019 01:15,451.68,0.39,669.52
27/09/2019 01:30,451.64,0.38,666.14
27/09/2019 01:45,451.3,0.39,670.13
27/09/2019 02:00,449.99,0.39,667.75
27/09/2019 02:15,449.27,0.37,640.04
27/09/2019 02:30,448.84,0.38,648.75
27/09/2019 02:45,448.53,0.37,641.77
27/09/2019 03:00,447.99,0.38,648.1
27/09/2019 03:15,447.44,0.38,649.41
27/09/2019 03:30,446,0.38,640.31
27/09/2019 03:45,445.54,0.37,626.43
27/09/2019 04:00,447.72,0.38,658.2
27/09/2019 04:15,447.7,0.38,652.87
27/09/2019 04:30,447.47,0.38,644.04
27/09/2019 04:45,446.5,0.37,632.65
27/09/2019 05:00,447,0.38,647.49
27/09/2019 05:15,446.98,0.39,673.38
27/09/2019 05:30,447.77,0.38,656.85
27/09/2019 05:45,447.95,0.38,644.59
27/09/2019 06:00,447.61,0.37,642.01
27/09/2019 06:15,446.91,0.37,636.5
27/09/2019 06:30,445.8,0.37,632.85
27/09/2019 06:45,445.6,0.37,629.09
27/09/2019 07:00,444.86,0.37,632.36
27/09/2019 07:15,444.34,0.37,635.81
27/09/2019 07:30,443.78,0.36,612.66
27/09/2019 07:45,443.72,0.36,615.24
27/09/2019 08:00,444.63,0.37,631.09
27/09/2019 08:15,447.73,0.38,657.68
27/09/2019 08:30,461.69,0.42,743.25
27/09/2019 08:45,481.12,0.45,850.05
27/09/2019 09:00,475.99,0.45,821.98
27/09/2019 09:15,467.34,0.42,761.49
27/09/2019 09:30,460.91,0.41,731.49
27/09/2019 09:45,457.64,0.4,701.63
27/09/2019 10:00,456.7,0.39,685.83
27/09/2019 10:15,457.66,0.41,715.75
27/09/2019 10:30,458.92,0.41,732.27
27/09/2019 10:45,465.31,0.42,760.86
27/09/2019 11:00,487.59,0.49,927.03
27/09/2019 11:15,554.34,0.65,1450.05
27/09/2019 11:30,592.65,0.72,1733.84
27/09/2019 11:45,564.96,0.67,1519.09
27/09/2019 12:00,535.44,0.59,1264.35
27/09/2019 12:15,516.97,0.56,1143.18
27/09/2019 12:30,513.9,0.55,1116.17
27/09/2019 12:45,524.37,0.58,1193.31
27/09/2019 13:00,534.46,0.6,1265.67
27/09/2019 13:15,541.21,0.62,1325.96
27/09/2019 13:30,543.17,0.63,1369.17
27/09/2019 13:45,540.73,0.62,1330.26
27/09/2019 14:00,536.94,0.6,1274.37
27/09/2019 14:15,531.26,0.6,1255.69
27/09/2019 14:30,528.01,0.58,1205.62
27/09/2019 14:45,525.42,0.57,1182.62
27/09/2019 15:00,519.99,0.58,1191.8
27/09/2019 15:15,516.59,0.56,1150.39
27/09/2019 15:30,512.34,0.54,1093.22
27/09/2019 15:45,509.31,0.54,1085.74
27/09/2019 16:00,506.94,0.54,1071.88
27/09/2019 16:15,504.36,0.53,1044.52
27/09/2019 16:30,502.28,0.52,1017.36
27/09/2019 16:45,499.48,0.53,1029
27/09/2019 17:00,497.11,0.51,991.26
27/09/2019 17:15,494.25,0.51,975.82
27/09/2019 17:30,493.2,0.51,988.89
27/09/2019 17:45,491.74,0.5,966.18
27/09/2019 18:00,490.41,0.5,957.3
27/09/2019 18:15,487.99,0.48,920.25
27/09/2019 18:30,487.06,0.48,906.07
27/09/2019 18:45,485.88,0.49,932
27/09/2019 19:00,484.2,0.49,917.85
27/09/2019 19:15,482.49,0.47,880.98
27/09/2019 19:30,481.15,0.47,875.04
27/09/2019 19:45,480.56,0.47,868.6
27/09/2019 20:00,480.67,0.47,885.19
27/09/2019 20:15,479.34,0.46,866.11
27/09/2019 20:30,479.21,0.47,880.09
27/09/2019 20:45,478.64,0.48,893.84
27/09/2019 21:00,479.16,0.46,860.74
27/09/2019 21:15,478.65,0.46,858.55
27/09/2019 21:30,477.85,0.46,857.9
27/09/2019 21:45,477.04,0.46,858.47
27/09/2019 22:00,477.3,0.47,865.05
27/09/2019 22:15,474.63,0.45,826.98
27/09/2019 22:30,470.89,0.45,812.72
27/09/2019 22:45,469.4,0.44,798.99
27/09/2019 23:00,468.52,0.44,794.44
27/09/2019 23:15,466.98,0.45,805.88
27/09/2019 23:30,467.3,0.44,796.74
27/09/2019 23:45,466.71,0.43,777.96
28/09/2019 00:00,467.82,0.45,809.26
28/09/2019 00:15,470.63,0.44,793.9
28/09/2019 00:30,472.2,0.45,823.07
28/09/2019 00:45,475.05,0.47,861.39
28/09/2019 01:00,480.35,0.47,884.51
28/09/2019 01:15,484.31,0.48,900.31
28/09/2019 01:30,482.06,0.47,880.18
28/09/2019 01:45,477.97,0.47,865.12
28/09/2019 02:00,476,0.46,849.55
28/09/2019 02:15,476.31,0.45,832.06
28/09/2019 02:30,477.19,0.45,837.02
28/09/2019 02:45,478.54,0.47,868.36
28/09/2019 03:00,480.26,0.47,883.98
28/09/2019 03:15,487.12,0.49,928
28/09/2019 03:30,506.67,0.54,1082.63
28/09/2019 03:45,570.65,0.67,1544.79
28/09/2019 04:00,603.61,0.75,1838.78
28/09/2019 04:15,629.73,0.83,2133.12
28/09/2019 04:30,607.22,0.75,1843.95
28/09/2019 04:45,601.45,0.75,1831.18
28/09/2019 05:00,699.93,0.97,2844.59
28/09/2019 05:15,731.81,1.06,3217.09
28/09/2019 05:30,724.08,1.02,3069.67
28/09/2019 05:45,741.52,1.08,3354.05
28/09/2019 06:00,729.29,1.07,3255.72
28/09/2019 06:15,727.09,1.07,3248.26
28/09/2019 06:30,725.66,1.05,3177.51
28/09/2019 06:45,719.71,1.03,3083.8
28/09/2019 07:00,713.89,1,2953.95
28/09/2019 07:15,703.6,0.96,2802.75
28/09/2019 07:30,686.59,0.94,2671.67
28/09/2019 07:45,668.95,0.91,2511.36
28/09/2019 08:00,661.35,0.9,2449.71
28/09/2019 08:15,651.15,0.85,2262.39
28/09/2019 08:30,640.51,0.86,2240.04
28/09/2019 08:45,635.37,0.84,2173.01
28/09/2019 09:00,625.26,0.8,2038.33
28/09/2019 09:15,617.63,0.81,2022.64
28/09/2019 09:30,610.5,0.79,1946.78
28/09/2019 09:45,605.06,0.77,1883.26
28/09/2019 10:00,599.47,0.77,1863.57
28/09/2019 10:15,592.67,0.75,1805.52
28/09/2019 10:30,589.79,0.73,1735.07
28/09/2019 10:45,587.28,0.74,1748.93
28/09/2019 11:00,584.39,0.74,1741.21
28/09/2019 11:15,580.42,0.72,1678.78
28/09/2019 11:30,578.78,0.71,1660.02
28/09/2019 11:45,573.39,0.7,1612.89
28/09/2019 12:00,571.64,0.68,1567.18
28/09/2019 12:15,564.98,0.68,1546.24
28/09/2019 12:30,563.02,0.67,1515.14
28/09/2019 12:45,563.06,0.67,1519.05
28/09/2019 13:00,567.16,0.69,1570.8
28/09/2019 13:15,581.72,0.71,1670.68
28/09/2019 13:30,583.67,0.7,1657.6
28/09/2019 13:45,594.7,0.75,1793.74
28/09/2019 14:00,602.06,0.76,1845.64
28/09/2019 14:15,600.04,0.75,1813
28/09/2019 14:30,588.89,0.73,1733.6
28/09/2019 14:45,581.87,0.72,1685.57
28/09/2019 15:00,583.25,0.72,1699.67
28/09/2019 15:15,582.52,0.71,1668.67
28/09/2019 15:30,584.72,0.72,1687.74
28/09/2019 15:45,582.73,0.71,1659.23
28/09/2019 16:00,582.21,0.71,1673.11
28/09/2019 16:15,581.95,0.71,1669.72
28/09/2019 16:30,578.82,0.71,1645.82
28/09/2019 16:45,574.51,0.69,1592.41
28/09/2019 17:00,571.63,0.69,1585.94
28/09/2019 17:15,569.99,0.68,1558.1
28/09/2019 17:30,568.23,0.68,1550.12
28/09/2019 17:45,567.29,0.68,1541.1
28/09/2019 18:00,564.16,0.67,1525.16
28/09/2019 18:15,564.14,0.67,1507.98
28/09/2019 18:30,566.7,0.68,1540.86
28/09/2019 18:45,587.17,0.73,1740.51
28/09/2019 19:00,646.35,0.86,2283.71
28/09/2019 19:15,662.72,0.91,2469.56
28/09/2019 19:30,648,0.86,2295.57
28/09/2019 19:45,638.24,0.84,2202.87
28/09/2019 20:00,636.69,0.86,2230.75
28/09/2019 20:15,639.05,0.86,2252.6
28/09/2019 20:30,647.01,0.86,2272.6
28/09/2019 20:45,649.24,0.87,2323.86
28/09/2019 21:00,651.04,0.88,2346.35
28/09/2019 21:15,666.22,0.89,2432.43
28/09/2019 21:30,706.82,0.98,2880.59
28/09/2019 21:45,713.7,1.01,2979.49
28/09/2019 22:00,717,1,2966.08
28/09/2019 22:15,776.28,1.13,3676.57
28/09/2019 22:30,840.91,1.2,4267.22
28/09/2019 22:45,885.89,1.28,4829.53
28/09/2019 23:00,946.05,1.37,5545.21
28/09/2019 23:15,1054.57,1.44,5917.07
28/09/2019 23:30,1126.39,1.37,5631.35
28/09/2019 23:45,1156.74,1.6,6571.96
29/09/2019 00:00,1200.34,1.6,6578.49
29/09/2019 00:15,1197.33,1.57,6466.19
29/09/2019 00:30,1147,1.49,6109.14
29/09/2019 00:45,909.71,0.6,2334.39
29/09/2019 01:00,885.53,0.6,2259.34
29/09/2019 01:15,856.82,0.59,2159.03
29/09/2019 01:30,829.78,0.63,2215.45
29/09/2019 01:45,799.85,0.66,2211.48
29/09/2019 02:00,769.51,0.69,2223.98
29/09/2019 02:15,746.85,0.76,2358.25
29/09/2019 02:30,727.36,0.76,2306.22
29/09/2019 02:45,699.26,0.74,2154.55
29/09/2019 03:00,676.48,0.76,2109.53
29/09/2019 03:15,651.34,0.76,2039.8
29/09/2019 03:30,631.05,0.82,2101.11
29/09/2019 03:45,611.51,0.8,1989.09
29/09/2019 04:00,593.1,0.79,1899.55
29/09/2019 04:15,580.44,0.76,1789.43
29/09/2019 04:30,566.78,0.77,1759.43
29/09/2019 04:45,558.48,0.8,1781.6
29/09/2019 05:00,554.94,0.81,1806.46
29/09/2019 05:15,540.42,0.78,1684.39
29/09/2019 05:30,534.33,0.8,1690.72
29/09/2019 05:45,544.84,0.78,1700.48
29/09/2019 06:00,569.87,0.87,1988.78
29/09/2019 06:15,569.3,0.85,1953.33
