"","time","latitude","longitude","rainfall"
"1","2019-09-01 12:00:00",53.797329860265,-1.7494727780355,1.44950609730573
"2","2019-09-02 12:00:00",53.797329860265,-1.7494727780355,0.328439741507346
"3","2019-09-03 12:00:00",53.797329860265,-1.7494727780355,3.7535065405824
"4","2019-09-04 12:00:00",53.797329860265,-1.7494727780355,2.58777927170346
"5","2019-09-05 12:00:00",53.797329860265,-1.7494727780355,0.385935312830951
"6","2019-09-06 12:00:00",53.797329860265,-1.7494727780355,3.74151849093004
"7","2019-09-07 12:00:00",53.797329860265,-1.7494727780355,4.16944844649776e-05
"8","2019-09-08 12:00:00",53.797329860265,-1.7494727780355,0.202321847501263
"9","2019-09-09 12:00:00",53.797329860265,-1.7494727780355,3.04943456345232
"10","2019-09-10 12:00:00",53.797329860265,-1.7494727780355,0.96954153466031
"11","2019-09-11 12:00:00",53.797329860265,-1.7494727780355,0.0112623096107479
"12","2019-09-12 12:00:00",53.797329860265,-1.7494727780355,0.268036413418724
"13","2019-09-13 12:00:00",53.797329860265,-1.7494727780355,0.000486906206901592
"14","2019-09-14 12:00:00",53.797329860265,-1.7494727780355,0.0670683414264027
"15","2019-09-15 12:00:00",53.797329860265,-1.7494727780355,1.57432968724483
"16","2019-09-16 12:00:00",53.797329860265,-1.7494727780355,0.00132088951122077
"17","2019-09-17 12:00:00",53.797329860265,-1.7494727780355,4.03831995773715e-05
"18","2019-09-18 12:00:00",53.797329860265,-1.7494727780355,0.000602134638157786
"19","2019-09-19 12:00:00",53.797329860265,-1.7494727780355,0.16101437384252
"20","2019-09-20 12:00:00",53.797329860265,-1.7494727780355,0.000605180424740947
"21","2019-09-21 12:00:00",53.797329860265,-1.7494727780355,2.77276775927589
"22","2019-09-22 12:00:00",53.797329860265,-1.7494727780355,5.38458164383866
"23","2019-09-23 12:00:00",53.797329860265,-1.7494727780355,10.7023715069386
"24","2019-09-24 12:00:00",53.797329860265,-1.7494727780355,13.1919083156451
"25","2019-09-25 12:00:00",53.797329860265,-1.7494727780355,9.6137110984874
"26","2019-09-26 12:00:00",53.797329860265,-1.7494727780355,3.16588167729405
"27","2019-09-27 12:00:00",53.797329860265,-1.7494727780355,12.9297341105499
"28","2019-09-28 12:00:00",53.797329860265,-1.7494727780355,22.4461385519934
"29","2019-09-29 12:00:00",53.797329860265,-1.7494727780355,9.99827056852967
"30","2019-09-30 12:00:00",53.797329860265,-1.7494727780355,17.30746568431
"31","2019-10-01 12:00:00",53.797329860265,-1.7494727780355,2.85072328886708
"32","2019-10-02 12:00:00",53.797329860265,-1.7494727780355,0.159912944240756
"33","2019-10-03 12:00:00",53.797329860265,-1.7494727780355,10.1411621497323
"34","2019-10-04 12:00:00",53.797329860265,-1.7494727780355,1.3037977868001
"35","2019-10-05 12:00:00",53.797329860265,-1.7494727780355,20.4704138121654
"36","2019-10-06 12:00:00",53.797329860265,-1.7494727780355,5.40681905670108
"37","2019-10-07 12:00:00",53.797329860265,-1.7494727780355,0.626625454134871
"38","2019-10-08 12:00:00",53.797329860265,-1.7494727780355,5.79552439324218
"39","2019-10-09 12:00:00",53.797329860265,-1.7494727780355,8.78147682005165
"40","2019-10-10 12:00:00",53.797329860265,-1.7494727780355,9.21772464291042
"41","2019-10-11 12:00:00",53.797329860265,-1.7494727780355,0.794389132941225
"42","2019-10-12 12:00:00",53.797329860265,-1.7494727780355,1.1648418817453
"43","2019-10-13 12:00:00",53.797329860265,-1.7494727780355,4.43685578365619
"44","2019-10-14 12:00:00",53.797329860265,-1.7494727780355,8.36616493517931
"45","2019-10-15 12:00:00",53.797329860265,-1.7494727780355,2.03264359814766
"46","2019-10-16 12:00:00",53.797329860265,-1.7494727780355,0.357872566600827
"47","2019-10-17 12:00:00",53.797329860265,-1.7494727780355,9.78188504862166
"48","2019-10-18 12:00:00",53.797329860265,-1.7494727780355,1.65894764894341
"49","2019-10-19 12:00:00",53.797329860265,-1.7494727780355,0.0365637178749385
"50","2019-10-20 12:00:00",53.797329860265,-1.7494727780355,0.431674180825584
"51","2019-10-21 12:00:00",53.797329860265,-1.7494727780355,0.165407571580173
"52","2019-10-22 12:00:00",53.797329860265,-1.7494727780355,0.000357598943516464
"53","2019-10-23 12:00:00",53.797329860265,-1.7494727780355,0.01304347086472
"54","2019-10-24 12:00:00",53.797329860265,-1.7494727780355,2.84064190661967
"55","2019-10-25 12:00:00",53.797329860265,-1.7494727780355,39.5264777665564
"56","2019-10-26 12:00:00",53.797329860265,-1.7494727780355,4.67686396306639
"57","2019-10-27 12:00:00",53.797329860265,-1.7494727780355,0.012815345712309
"58","2019-10-28 12:00:00",53.797329860265,-1.7494727780355,0.169717146508318
"59","2019-10-29 12:00:00",53.797329860265,-1.7494727780355,0.0121062218756113
"60","2019-10-30 12:00:00",53.797329860265,-1.7494727780355,0.0009131279907501
"61","2019-10-31 12:00:00",53.797329860265,-1.7494727780355,4.9323192485438
"62","2019-11-01 12:00:00",53.797329860265,-1.7494727780355,5.7061266963369
"63","2019-11-02 12:00:00",53.797329860265,-1.7494727780355,4.64101998728809
"64","2019-11-03 12:00:00",53.797329860265,-1.7494727780355,1.51155673638255
"65","2019-11-04 12:00:00",53.797329860265,-1.7494727780355,7.7160587774457
"66","2019-11-05 12:00:00",53.797329860265,-1.7494727780355,0.399453667338635
"67","2019-11-06 12:00:00",53.797329860265,-1.7494727780355,13.4117030171994
"68","2019-11-07 12:00:00",53.797329860265,-1.7494727780355,19.197636485543
"69","2019-11-08 12:00:00",53.797329860265,-1.7494727780355,0.935182624017449
